Date;Flower;Color;Units Selection
24/10/2024 0:00;Limonium;White;3300
24/10/2024 0:00;Matsumoto;DarkPink;2700
24/10/2024 0:00;Matsumoto;Purple;2100
24/10/2024 0:00;Matsumoto;Red;1500
24/10/2024 0:00;Micropompon Button;Red;100
24/10/2024 0:00;Micropompon Button;Yellow;600
24/10/2024 0:00;Micropompon Daisy;Green;180
24/10/2024 0:00;Micropompon Daisy;Lavender;1850
24/10/2024 0:00;Micropompon Daisy;Purple;5350
24/10/2024 0:00;Micropompon Daisy;Red;11000
24/10/2024 0:00;Micropompon Daisy;White;690
24/10/2024 0:00;Minicarnation;Assorted;0
24/10/2024 0:00;Minicarnation;Burgundy;1200
24/10/2024 0:00;Minicarnation;DarkPink;600
24/10/2024 0:00;Minicarnation;Earth Tones;0
24/10/2024 0:00;Minicarnation;Green;0
24/10/2024 0:00;Minicarnation;Lavender;0
24/10/2024 0:00;Minicarnation;Novelty Burgundy;1200
24/10/2024 0:00;Minicarnation;Novelty Pink;0
24/10/2024 0:00;Minicarnation;Novelty Purple;1200
24/10/2024 0:00;Minicarnation;Novelty Red;0
24/10/2024 0:00;Minicarnation;Novelty Yellow;0
24/10/2024 0:00;Minicarnation;Orange;8400
24/10/2024 0:00;Minicarnation;Peppermint;0
24/10/2024 0:00;Minicarnation;Pink;0
24/10/2024 0:00;Minicarnation;Purple;3600
24/10/2024 0:00;Minicarnation;Red;9000
24/10/2024 0:00;Minicarnation;White;0
24/10/2024 0:00;Minicarnation;Yellow;0
24/10/2024 0:00;Mum Ball;Dark Bronze;550
24/10/2024 0:00;Mum Ball;Green;2505
24/10/2024 0:00;Mum Ball;Orange;2450
24/10/2024 0:00;Mum Ball;Red;2400
24/10/2024 0:00;Mum Ball;White;100
24/10/2024 0:00;Mum Ball;Yellow;600
24/10/2024 0:00;Myrtle;Green;30
24/10/2024 0:00;Novelty;Bronze;600
24/10/2024 0:00;Novelty;Button Dark Bronze;12080
24/10/2024 0:00;Novelty;Button Green;11650
24/10/2024 0:00;Novelty;Button Lavender;740
24/10/2024 0:00;Novelty;Button Purple;6950
24/10/2024 0:00;Novelty;Button Red;450
24/10/2024 0:00;Novelty;Button White;2000
24/10/2024 0:00;Novelty;Button Yellow;4250
24/10/2024 0:00;Novelty;Dark Bronze;10000
24/10/2024 0:00;Novelty;Green;4350
24/10/2024 0:00;Novelty;Lavender;2430
24/10/2024 0:00;Novelty;Light Bronze;5900
24/10/2024 0:00;Novelty;Purple;3750
24/10/2024 0:00;Novelty;Red;450
24/10/2024 0:00;Novelty;Yellow;850
24/10/2024 0:00;Pin Cushion Protea;Orange;6230
24/10/2024 0:00;Pittosporum;Green;7200
24/10/2024 0:00;Protea;Red;250
24/10/2024 0:00;Rose - Color;DarkPink;11232
24/10/2024 0:00;Rose - Color;Green;0
24/10/2024 0:00;Rose - Color;Lavender;1728
24/10/2024 0:00;Rose - Color;Novelty Orange;432
24/10/2024 0:00;Rose - Color;Novelty Pink;0
24/10/2024 0:00;Rose - Color;Novelty Red;0
24/10/2024 0:00;Rose - Color;Orange;6480
24/10/2024 0:00;Rose - Color;Peach;2880
24/10/2024 0:00;Rose - Color;Pink;5904
24/10/2024 0:00;Rose - Color;White;3312
24/10/2024 0:00;Rose - Color;Yellow;7344
24/10/2024 0:00;Rose - Red;Red;32112
24/10/2024 0:00;Rose - Spray;DarkPink;150
24/10/2024 0:00;Rose - Spray;Pink;300
24/10/2024 0:00;Rose - Spray;White;520
24/10/2024 0:00;Rose - Spray;Yellow;150
24/10/2024 0:00;Ruscus;Green;5000
24/10/2024 0:00;Sinensis;White;5000
24/10/2024 0:00;Snapdragon;DarkPink;0
24/10/2024 0:00;Snapdragon;Orange;0
24/10/2024 0:00;Snapdragon;Purple;0
24/10/2024 0:00;Snapdragon;White;0
24/10/2024 0:00;Snapdragon;Yellow;0
24/10/2024 0:00;Solidago;Tinted Burgundy;1600
24/10/2024 0:00;Solidago;Yellow;3600
24/10/2024 0:00;Sparkz;Burgundy;0
24/10/2024 0:00;Sparkz;DarkPink;1200
24/10/2024 0:00;Sparkz;Novelty Burgundy;600
24/10/2024 0:00;Sparkz;Novelty Lavender;3600
24/10/2024 0:00;Sparkz;Novelty Orange;0
24/10/2024 0:00;Sparkz;Novelty Purple;600
24/10/2024 0:00;Sparkz;Purple;0
24/10/2024 0:00;Statice;Purple;6650
24/10/2024 0:00;Stock Spray;DarkPink;2000
24/10/2024 0:00;Stock Spray;Lavender;1500
24/10/2024 0:00;Stock Spray;Pink;750
24/10/2024 0:00;Stock Spray;Purple;4750
24/10/2024 0:00;Stock Spray;White;1750
24/10/2024 0:00;Stock Spray;Yellow;2000
24/10/2024 0:00;Sunflowers;Yellow;5300
24/10/2024 0:00;Super Mums;White;1100
25/10/2024 0:00;Alstroemeria;Burgundy;0
25/10/2024 0:00;Alstroemeria;DarkPink;2400
25/10/2024 0:00;Alstroemeria;Green;0
25/10/2024 0:00;Alstroemeria;Lavender;1200
25/10/2024 0:00;Alstroemeria;Orange;5200
25/10/2024 0:00;Alstroemeria;Peach;0
25/10/2024 0:00;Alstroemeria;Pink;3200
25/10/2024 0:00;Alstroemeria;Purple;3200
25/10/2024 0:00;Alstroemeria;Red;2400
25/10/2024 0:00;Alstroemeria;White;5200
25/10/2024 0:00;Alstroemeria;Yellow;3200
25/10/2024 0:00;Cremon;Assorted;1500
25/10/2024 0:00;Cremon;Bronze;5850
25/10/2024 0:00;Cremon;Dark Bronze;150
25/10/2024 0:00;Cremon;Green;1750
25/10/2024 0:00;Cremon;Lavender;2400
25/10/2024 0:00;Cremon;Light Bronze;9000
25/10/2024 0:00;Cremon;Novelty Lavender;400
25/10/2024 0:00;Cremon;Peach;500
25/10/2024 0:00;Cremon;Pink;150
25/10/2024 0:00;Cremon;Purple;1050
25/10/2024 0:00;Cremon;Red;1100
25/10/2024 0:00;Cremon;Yellow;4800
25/10/2024 0:00;Cushion;Bronze;6000
25/10/2024 0:00;Cushion;Cream;4600
25/10/2024 0:00;Cushion;Dark Bronze;33980
25/10/2024 0:00;Cushion;Earth Tones;980
25/10/2024 0:00;Cushion;Green;4878
25/10/2024 0:00;Cushion;Lavender;3100
25/10/2024 0:00;Cushion;Light Bronze;6346
25/10/2024 0:00;Cushion;Peach;1150
25/10/2024 0:00;Cushion;Pink;2940
25/10/2024 0:00;Cushion;Purple;3615
25/10/2024 0:00;Cushion;Red;16070
25/10/2024 0:00;Cushion;Tinted Assorted;2050
25/10/2024 0:00;Cushion;White;4585
25/10/2024 0:00;Cushion;Yellow;6960
25/10/2024 0:00;Daisy;Bicolor Bronze;31042
25/10/2024 0:00;Daisy;Bronze;15582
25/10/2024 0:00;Daisy;DarkPink;2030
25/10/2024 0:00;Daisy;Lavender;2980
25/10/2024 0:00;Daisy;Light Bronze;14874
25/10/2024 0:00;Daisy;Novelty Lavender;7300
25/10/2024 0:00;Daisy;Novelty Purple;10610
25/10/2024 0:00;Daisy;Novelty Yellow;12193
25/10/2024 0:00;Daisy;Orange;7327
25/10/2024 0:00;Daisy;Peach;830
25/10/2024 0:00;Daisy;Pink;1027
25/10/2024 0:00;Daisy;Purple;9198
25/10/2024 0:00;Daisy;Red;8610
25/10/2024 0:00;Daisy;White;2200
25/10/2024 0:00;Daisy;Yellow;4506
25/10/2024 0:00;Dianthus Ball;Burgundy;2100
25/10/2024 0:00;Dianthus Ball;DarkPink;600
25/10/2024 0:00;Dianthus Ball;Novelty Purple;0
25/10/2024 0:00;Dianthus Ball;Pink;0
25/10/2024 0:00;Dianthus Ball;Purple;900
25/10/2024 0:00;Dianthus Ball;White;0
25/10/2024 0:00;Eryngium;Blue;2400
25/10/2024 0:00;Eucalyptus Baby Blue;Green;3020
25/10/2024 0:00;Gala Mum;Purple;150
25/10/2024 0:00;Gala Mum;White;3150
25/10/2024 0:00;Gala Mum;Yellow;350
25/10/2024 0:00;Green Ball;Green;0
25/10/2024 0:00;Green Dragon (Lepidium);Green;1800
25/10/2024 0:00;Gypso;White;600
25/10/2024 0:00;Hybrid Lilies;DarkPink;600
25/10/2024 0:00;Hybrid Lilies;Orange;2400
25/10/2024 0:00;Hybrid Lilies;Pink;0
25/10/2024 0:00;Hybrid Lilies;White;200
25/10/2024 0:00;Hybrid Lilies;Yellow;400
25/10/2024 0:00;Hydrangeas;Green;1050
25/10/2024 0:00;Hydrangeas;Tinted Antique;610
25/10/2024 0:00;Hydrangeas;Tinted Lavender;10
25/10/2024 0:00;Hydrangeas;Tinted Orange;3
25/10/2024 0:00;Hydrangeas;Tinted Purple;4
25/10/2024 0:00;Hydrangeas;Tinted Yellow;19
25/10/2024 0:00;Hydrangeas;White;198
25/10/2024 0:00;Hypericum;Green;1440
25/10/2024 0:00;Hypericum;Peach;5200
25/10/2024 0:00;Hypericum;Pink;9200
25/10/2024 0:00;Hypericum;Red;6120
25/10/2024 0:00;Hypericum;White;400
25/10/2024 0:00;Iconfetti;Bronze;0
25/10/2024 0:00;Iconfetti;DarkPink;2400
25/10/2024 0:00;Iconfetti;Light Bronze;15000
25/10/2024 0:00;Iconfetti;Orange;12800
25/10/2024 0:00;Iconfetti;White;250
25/10/2024 0:00;Iconfetti;Yellow;200
25/10/2024 0:00;Kale;Cream;600
25/10/2024 0:00;Kale;Purple;0
25/10/2024 0:00;Leucadendron;Red;3900
25/10/2024 0:00;Matsumoto;DarkPink;1800
25/10/2024 0:00;Matsumoto;Purple;1800
25/10/2024 0:00;Micropompon Button;White;400
25/10/2024 0:00;Micropompon Button;Yellow;150
25/10/2024 0:00;Micropompon Daisy;Bronze;2280
25/10/2024 0:00;Micropompon Daisy;White;1900
25/10/2024 0:00;Micropompon Daisy;Yellow;2450
25/10/2024 0:00;Minicarnation;Burgundy;2400
25/10/2024 0:00;Minicarnation;Novelty Purple;1200
25/10/2024 0:00;Minicarnation;Pink;1800
25/10/2024 0:00;Mum Ball;Bronze;150
25/10/2024 0:00;Mum Ball;Dark Bronze;550
25/10/2024 0:00;Mum Ball;Lavender;800
25/10/2024 0:00;Mum Ball;Pink;1400
25/10/2024 0:00;Mum Ball;Purple;600
25/10/2024 0:00;Mum Ball;Red;1700
25/10/2024 0:00;Mum Ball;Yellow;300
25/10/2024 0:00;Novelty;Bronze;2355
25/10/2024 0:00;Novelty;Button Dark Bronze;11391
25/10/2024 0:00;Novelty;Button Green;23023
25/10/2024 0:00;Novelty;Button Purple;6450
25/10/2024 0:00;Novelty;Button Red;1000
25/10/2024 0:00;Novelty;Button White;600
25/10/2024 0:00;Novelty;Button Yellow;3630
25/10/2024 0:00;Novelty;Dark Bronze;11400
25/10/2024 0:00;Novelty;Green;1700
25/10/2024 0:00;Novelty;Light Bronze;6100
25/10/2024 0:00;Novelty;Pink;550
25/10/2024 0:00;Novelty;Purple;3800
25/10/2024 0:00;Novelty;Red;2750
25/10/2024 0:00;Novelty;White;1000
25/10/2024 0:00;Novelty;Yellow;7950
25/10/2024 0:00;Pine;Green;2000
25/10/2024 0:00;Rose - Color;DarkPink;0
25/10/2024 0:00;Rose - Color;Novelty Orange;0
25/10/2024 0:00;Rose - Color;Orange;0
25/10/2024 0:00;Rose - Color;Pink;10080
25/10/2024 0:00;Rose - Color;Yellow;0
25/10/2024 0:00;Rose - Spray;Red;1800
25/10/2024 0:00;Rose - Spray;White;150
25/10/2024 0:00;Ruscus;Green;5000
25/10/2024 0:00;Sinensis;White;3000
25/10/2024 0:00;Solidago;Tinted Blue;20
25/10/2024 0:00;Solidago;Tinted Orange;20
25/10/2024 0:00;Solidago;Tinted Pink;20
25/10/2024 0:00;Solidago;Tinted Purple;20
25/10/2024 0:00;Solidago;Tinted Red;20
25/10/2024 0:00;Solidago;Yellow;28520
25/10/2024 0:00;Sparkz;Novelty Orange;600
25/10/2024 0:00;Statice;Purple;6650
25/10/2024 0:00;Stock Spray;DarkPink;0
25/10/2024 0:00;Stock Spray;Lavender;0
25/10/2024 0:00;Stock Spray;Pink;0
25/10/2024 0:00;Stock Spray;Purple;5000
25/10/2024 0:00;Stock Spray;White;1750
25/10/2024 0:00;Stock Spray;Yellow;1500
25/10/2024 0:00;Suc Blue Star;Blue;200
25/10/2024 0:00;Suc Bord Rose;Novelty Red;500
25/10/2024 0:00;Suc Cabbage;White;800
25/10/2024 0:00;Suc Curly Red;Red;200
25/10/2024 0:00;Suc Perle Von Nurnberg;Pink;300
25/10/2024 0:00;Sunflowers;Yellow;11000
25/10/2024 0:00;Veronica;White;1200
26/10/2024 0:00;Alstroemeria;Burgundy;0
26/10/2024 0:00;Alstroemeria;DarkPink;9600
26/10/2024 0:00;Alstroemeria;Green;0
26/10/2024 0:00;Alstroemeria;Lavender;2400
26/10/2024 0:00;Alstroemeria;Orange;12000
26/10/2024 0:00;Alstroemeria;Peach;0
26/10/2024 0:00;Alstroemeria;Pink;7600
26/10/2024 0:00;Alstroemeria;Purple;7200
26/10/2024 0:00;Alstroemeria;Red;8400
26/10/2024 0:00;Alstroemeria;White;10800
26/10/2024 0:00;Alstroemeria;Yellow;10000
26/10/2024 0:00;Carnation;Assorted;0
26/10/2024 0:00;Carnation;Burgundy;4000
26/10/2024 0:00;Carnation;DarkPink;17500
26/10/2024 0:00;Carnation;Earth Tones;3500
26/10/2024 0:00;Carnation;Green;0
26/10/2024 0:00;Carnation;Lavender;7500
26/10/2024 0:00;Carnation;Mauve;500
26/10/2024 0:00;Carnation;Novelty Burgundy;4000
26/10/2024 0:00;Carnation;Novelty Lavender;1500
26/10/2024 0:00;Carnation;Novelty Pink;3000
26/10/2024 0:00;Carnation;Novelty Purple;11000
26/10/2024 0:00;Carnation;Novelty Red;0
26/10/2024 0:00;Carnation;Novelty Yellow;1500
26/10/2024 0:00;Carnation;Orange;10500
26/10/2024 0:00;Carnation;Peach;2000
26/10/2024 0:00;Carnation;Peppermint;0
26/10/2024 0:00;Carnation;Pink;12000
26/10/2024 0:00;Carnation;Purple;8500
26/10/2024 0:00;Carnation;Red;33000
26/10/2024 0:00;Carnation;White;6000
26/10/2024 0:00;Carnation;Yellow;3500
26/10/2024 0:00;Cocculus;Green;3000
26/10/2024 0:00;Cremon;Assorted;400
26/10/2024 0:00;Cremon;Bronze;5350
26/10/2024 0:00;Cremon;Green;400
26/10/2024 0:00;Cremon;Lavender;3200
26/10/2024 0:00;Cremon;Light Bronze;6750
26/10/2024 0:00;Cremon;Novelty Lavender;150
26/10/2024 0:00;Cremon;Peach;300
26/10/2024 0:00;Cremon;Pink;700
26/10/2024 0:00;Cremon;Purple;4450
26/10/2024 0:00;Cremon;Red;3330
26/10/2024 0:00;Cremon;White;3830
26/10/2024 0:00;Cremon;Yellow;10900
26/10/2024 0:00;Cushion;Bronze;2140
26/10/2024 0:00;Cushion;Cream;4950
26/10/2024 0:00;Cushion;Dark Bronze;10834
26/10/2024 0:00;Cushion;Earth Tones;542
26/10/2024 0:00;Cushion;Green;199
26/10/2024 0:00;Cushion;Lavender;1650
26/10/2024 0:00;Cushion;Light Bronze;3340
26/10/2024 0:00;Cushion;Peach;1870
26/10/2024 0:00;Cushion;Pink;4241
26/10/2024 0:00;Cushion;Purple;1850
26/10/2024 0:00;Cushion;Red;5640
26/10/2024 0:00;Cushion;Tinted Assorted;950
26/10/2024 0:00;Cushion;White;4326
26/10/2024 0:00;Cushion;Yellow;4010
26/10/2024 0:00;Daisy;Bicolor Bronze;15764
26/10/2024 0:00;Daisy;Bronze;22490
26/10/2024 0:00;Daisy;DarkPink;1850
26/10/2024 0:00;Daisy;Lavender;4260
26/10/2024 0:00;Daisy;Light Bronze;9190
26/10/2024 0:00;Daisy;Novelty Lavender;2500
26/10/2024 0:00;Daisy;Novelty Purple;2100
26/10/2024 0:00;Daisy;Novelty Yellow;4650
26/10/2024 0:00;Daisy;Orange;9570
26/10/2024 0:00;Daisy;Peach;3039
26/10/2024 0:00;Daisy;Pink;234
26/10/2024 0:00;Daisy;Purple;6460
26/10/2024 0:00;Daisy;Red;8282
26/10/2024 0:00;Daisy;Tinted Assorted;350
26/10/2024 0:00;Daisy;White;50180
26/10/2024 0:00;Daisy;Yellow;52850
26/10/2024 0:00;Dianthus Ball;Burgundy;1200
26/10/2024 0:00;Dianthus Ball;DarkPink;300
26/10/2024 0:00;Dianthus Ball;Novelty Purple;0
26/10/2024 0:00;Dianthus Ball;Pink;0
26/10/2024 0:00;Dianthus Ball;Purple;1200
26/10/2024 0:00;Dianthus Ball;White;0
26/10/2024 0:00;Eryngium;Blue;2100
26/10/2024 0:00;Eucalyptus;Green;400
26/10/2024 0:00;Eucalyptus Baby Blue;Green;20600
26/10/2024 0:00;Gala Mum;Lavender;6100
26/10/2024 0:00;Gala Mum;Pink;2650
26/10/2024 0:00;Gala Mum;Purple;2900
26/10/2024 0:00;Gala Mum;White;3740
26/10/2024 0:00;Gala Mum;Yellow;1800
26/10/2024 0:00;Green Ball;Green;3600
26/10/2024 0:00;Green Dragon (Lepidium);Green;2800
26/10/2024 0:00;Gypso;White;600
26/10/2024 0:00;Hybrid Lilies;DarkPink;1200
26/10/2024 0:00;Hybrid Lilies;Orange;5400
26/10/2024 0:00;Hybrid Lilies;Pink;1000
26/10/2024 0:00;Hybrid Lilies;White;4600
26/10/2024 0:00;Hybrid Lilies;Yellow;5200
26/10/2024 0:00;Hydrangeas;Green;5500
26/10/2024 0:00;Hydrangeas;Tinted Blue;50
26/10/2024 0:00;Hydrangeas;White;356
26/10/2024 0:00;Hypericum;Green;1500
26/10/2024 0:00;Hypericum;Pink;6500
26/10/2024 0:00;Hypericum;Red;1000
26/10/2024 0:00;Iconfetti;DarkPink;250
26/10/2024 0:00;Iconfetti;Light Bronze;19800
26/10/2024 0:00;Iconfetti;Orange;5100
26/10/2024 0:00;Iconfetti;White;350
26/10/2024 0:00;Iconfetti;Yellow;500
26/10/2024 0:00;Kale;Cream;500
26/10/2024 0:00;Liatris;Purple;200
26/10/2024 0:00;Limonium;Blue;8100
26/10/2024 0:00;Limonium;White;4200
26/10/2024 0:00;Liriope;Green;2000
26/10/2024 0:00;Matsumoto;DarkPink;1200
26/10/2024 0:00;Matsumoto;Purple;3700
26/10/2024 0:00;Matsumoto;Red;2000
26/10/2024 0:00;Micropompon Button;Purple;12200
26/10/2024 0:00;Micropompon Button;Red;100
26/10/2024 0:00;Micropompon Button;White;1350
26/10/2024 0:00;Micropompon Button;Yellow;6600
26/10/2024 0:00;Micropompon Daisy;Green;1800
26/10/2024 0:00;Micropompon Daisy;Purple;3100
26/10/2024 0:00;Micropompon Daisy;White;2000
26/10/2024 0:00;Micropompon Daisy;Yellow;1570
26/10/2024 0:00;Minicarnation;Assorted;0
26/10/2024 0:00;Minicarnation;Burgundy;1200
26/10/2024 0:00;Minicarnation;DarkPink;3000
26/10/2024 0:00;Minicarnation;Earth Tones;2400
26/10/2024 0:00;Minicarnation;Green;1200
26/10/2024 0:00;Minicarnation;Lavender;2400
26/10/2024 0:00;Minicarnation;Novelty Burgundy;1200
26/10/2024 0:00;Minicarnation;Novelty Pink;600
26/10/2024 0:00;Minicarnation;Novelty Purple;600
26/10/2024 0:00;Minicarnation;Novelty Red;600
26/10/2024 0:00;Minicarnation;Novelty Yellow;600
26/10/2024 0:00;Minicarnation;Orange;8400
26/10/2024 0:00;Minicarnation;Peppermint;0
26/10/2024 0:00;Minicarnation;Pink;6000
26/10/2024 0:00;Minicarnation;Purple;7800
26/10/2024 0:00;Minicarnation;Red;6000
26/10/2024 0:00;Minicarnation;White;3600
26/10/2024 0:00;Minicarnation;Yellow;3000
26/10/2024 0:00;Mum Ball;Bronze;1200
26/10/2024 0:00;Mum Ball;Dark Bronze;400
26/10/2024 0:00;Mum Ball;Green;2600
26/10/2024 0:00;Mum Ball;Lavender;500
26/10/2024 0:00;Mum Ball;Orange;850
26/10/2024 0:00;Mum Ball;Pink;1300
26/10/2024 0:00;Mum Ball;Purple;500
26/10/2024 0:00;Mum Ball;Red;800
26/10/2024 0:00;Mum Ball;Yellow;100
26/10/2024 0:00;Novelty;Bronze;2370
26/10/2024 0:00;Novelty;Button Dark Bronze;2476
26/10/2024 0:00;Novelty;Button Green;4350
26/10/2024 0:00;Novelty;Button Lavender;3290
26/10/2024 0:00;Novelty;Button Purple;679
26/10/2024 0:00;Novelty;Button Red;1800
26/10/2024 0:00;Novelty;Button White;119
26/10/2024 0:00;Novelty;Green;690
26/10/2024 0:00;Novelty;Lavender;1750
26/10/2024 0:00;Novelty;Light Bronze;3840
26/10/2024 0:00;Novelty;Pink;100
26/10/2024 0:00;Novelty;Purple;2400
26/10/2024 0:00;Novelty;Red;1400
26/10/2024 0:00;Novelty;Yellow;4950
26/10/2024 0:00;Pine;Green;4500
26/10/2024 0:00;Pittosporum;Green;10000
26/10/2024 0:00;Robelina Palm;Green;5000
26/10/2024 0:00;Rose - Color;DarkPink;16416
26/10/2024 0:00;Rose - Color;Green;0
26/10/2024 0:00;Rose - Color;Lavender;2592
26/10/2024 0:00;Rose - Color;Novelty Orange;1008
26/10/2024 0:00;Rose - Color;Novelty Pink;0
26/10/2024 0:00;Rose - Color;Novelty Red;0
26/10/2024 0:00;Rose - Color;Orange;5760
26/10/2024 0:00;Rose - Color;Peach;3456
26/10/2024 0:00;Rose - Color;Pink;4464
26/10/2024 0:00;Rose - Color;White;7632
26/10/2024 0:00;Rose - Color;Yellow;8928
26/10/2024 0:00;Rose - Red;Red;35424
26/10/2024 0:00;Rose - Spray;DarkPink;500
26/10/2024 0:00;Rose - Spray;Green;0
26/10/2024 0:00;Rose - Spray;Lavender;0
26/10/2024 0:00;Rose - Spray;Novelty Orange;0
26/10/2024 0:00;Rose - Spray;Novelty Pink;0
26/10/2024 0:00;Rose - Spray;Orange;1250
26/10/2024 0:00;Rose - Spray;Peach;0
26/10/2024 0:00;Rose - Spray;Pink;750
26/10/2024 0:00;Rose - Spray;Red;150
26/10/2024 0:00;Rose - Spray;White;0
26/10/2024 0:00;Rose - Spray;Yellow;50
26/10/2024 0:00;Ruscus;Green;3000
26/10/2024 0:00;Sinensis;Tinted Dark Pink;0
26/10/2024 0:00;Sinensis;Tinted Orange;100
26/10/2024 0:00;Sinensis;Tinted Peach;40
26/10/2024 0:00;Sinensis;Tinted Pink;0
26/10/2024 0:00;Sinensis;Tinted Yellow;0
26/10/2024 0:00;Sinensis;White;4000
26/10/2024 0:00;Solidago;Tinted Burgundy;3200
26/10/2024 0:00;Solidago;Tinted Dark Pink;170
26/10/2024 0:00;Solidago;Tinted Orange;230
26/10/2024 0:00;Solidago;Tinted Red;180
26/10/2024 0:00;Sparkz;Burgundy;600
26/10/2024 0:00;Sparkz;DarkPink;1200
26/10/2024 0:00;Sparkz;Novelty Burgundy;1800
26/10/2024 0:00;Sparkz;Novelty Lavender;1200
26/10/2024 0:00;Sparkz;Novelty Orange;1200
26/10/2024 0:00;Sparkz;Novelty Purple;4200
26/10/2024 0:00;Sparkz;Purple;600
26/10/2024 0:00;Statice;Purple;1750
26/10/2024 0:00;Stock Spray;DarkPink;2000
26/10/2024 0:00;Stock Spray;Lavender;1500
26/10/2024 0:00;Stock Spray;Pink;750
26/10/2024 0:00;Stock Spray;Purple;12750
26/10/2024 0:00;Stock Spray;White;1750
26/10/2024 0:00;Stock Spray;Yellow;6250
26/10/2024 0:00;Sunflowers;Yellow;5000
26/10/2024 0:00;Super Mums;Pink;4250
26/10/2024 0:00;Super Mums;White;2500
26/10/2024 0:00;Super Mums;Yellow;3950
26/10/2024 0:00;Veronica;Pink;1500
26/10/2024 0:00;Veronica;Purple;0
26/10/2024 0:00;Veronica;White;300
28/10/2024 0:00;Aralia;Green;0
28/10/2024 0:00;Aster;Purple;1200
28/10/2024 0:00;Cremon;Bronze;5700
28/10/2024 0:00;Cremon;Dark Bronze;7000
28/10/2024 0:00;Cremon;Green;9700
28/10/2024 0:00;Cremon;Lavender;4350
28/10/2024 0:00;Cremon;Light Bronze;26250
28/10/2024 0:00;Cremon;Novelty Lavender;230
28/10/2024 0:00;Cremon;Peach;150
28/10/2024 0:00;Cremon;Pink;3450
28/10/2024 0:00;Cremon;Purple;7150
28/10/2024 0:00;Cremon;Red;8250
28/10/2024 0:00;Cremon;White;4200
28/10/2024 0:00;Cremon;Yellow;3140
28/10/2024 0:00;Cushion;Assorted;6550
28/10/2024 0:00;Cushion;Bronze;2035
28/10/2024 0:00;Cushion;Cream;2650
28/10/2024 0:00;Cushion;Dark Bronze;3750
28/10/2024 0:00;Cushion;Earth Tones;1747
28/10/2024 0:00;Cushion;Green;3960
28/10/2024 0:00;Cushion;Lavender;4968
28/10/2024 0:00;Cushion;Light Bronze;4750
28/10/2024 0:00;Cushion;Peach;1640
28/10/2024 0:00;Cushion;Pink;4226
28/10/2024 0:00;Cushion;Purple;17300
28/10/2024 0:00;Cushion;Red;13780
28/10/2024 0:00;Cushion;White;17115
28/10/2024 0:00;Cushion;Yellow;21456
28/10/2024 0:00;Daisy;Bicolor Bronze;24650
28/10/2024 0:00;Daisy;Bronze;19141
28/10/2024 0:00;Daisy;DarkPink;5600
28/10/2024 0:00;Daisy;Lavender;15890
28/10/2024 0:00;Daisy;Light Bronze;5570
28/10/2024 0:00;Daisy;Novelty Lavender;4280
28/10/2024 0:00;Daisy;Novelty Purple;7350
28/10/2024 0:00;Daisy;Novelty Yellow;1850
28/10/2024 0:00;Daisy;Orange;6331
28/10/2024 0:00;Daisy;Peach;6976
28/10/2024 0:00;Daisy;Pink;1484
28/10/2024 0:00;Daisy;Purple;29536
28/10/2024 0:00;Daisy;Red;15640
28/10/2024 0:00;Daisy;Tinted Assorted;1900
28/10/2024 0:00;Daisy;White;18041
28/10/2024 0:00;Daisy;Yellow;35804
28/10/2024 0:00;Eucalyptus Baby Blue;Green;3000
28/10/2024 0:00;Gala Mum;Lavender;450
28/10/2024 0:00;Gala Mum;Pink;4370
28/10/2024 0:00;Gala Mum;Purple;6650
28/10/2024 0:00;Gala Mum;White;3000
28/10/2024 0:00;Gala Mum;Yellow;210
28/10/2024 0:00;Gerbera;Assorted;0
28/10/2024 0:00;Gerbera;DarkPink;0
28/10/2024 0:00;Green Dragon (Lepidium);Green;5000
28/10/2024 0:00;Hydrangeas;Green;14700
28/10/2024 0:00;Hydrangeas;Tinted Antique;51
28/10/2024 0:00;Hydrangeas;Tinted Blue;2087
28/10/2024 0:00;Hydrangeas;Tinted Pink;0
28/10/2024 0:00;Hydrangeas;Tinted Yellow;73
28/10/2024 0:00;Hydrangeas;White;1083
28/10/2024 0:00;Hypericum;Green;0
28/10/2024 0:00;Hypericum;Pink;0
28/10/2024 0:00;Hypericum;Red;0
28/10/2024 0:00;Iconfetti;Bronze;650
28/10/2024 0:00;Iconfetti;Light Bronze;650
28/10/2024 0:00;Iconfetti;Orange;1950
28/10/2024 0:00;Liriope;Green;4000
28/10/2024 0:00;Matsumoto;DarkPink;0
28/10/2024 0:00;Matsumoto;Purple;3300
28/10/2024 0:00;Matsumoto;Red;1200
28/10/2024 0:00;Micropompon Button;Assorted;0
28/10/2024 0:00;Micropompon Button;Pink;4220
28/10/2024 0:00;Micropompon Button;Purple;9550
28/10/2024 0:00;Micropompon Button;Red;1650
28/10/2024 0:00;Micropompon Button;White;1150
28/10/2024 0:00;Micropompon Button;Yellow;5150
28/10/2024 0:00;Micropompon Daisy;Green;3850
28/10/2024 0:00;Micropompon Daisy;Lavender;4100
28/10/2024 0:00;Micropompon Daisy;Purple;3130
28/10/2024 0:00;Micropompon Daisy;Red;6250
28/10/2024 0:00;Micropompon Daisy;White;1150
28/10/2024 0:00;Micropompon Daisy;Yellow;4200
28/10/2024 0:00;Minikalas;Burgundy;2500
28/10/2024 0:00;Minikalas;Purple;700
28/10/2024 0:00;Minikalas;Yellow;130
28/10/2024 0:00;Mum Ball;Bronze;6950
